"activity_type" "subject" "mean_body_acc_x.mean" "mean_body_acc_y.mean" "mean_body_acc_z.mean" "mean_body_gyro_x.mean" "mean_body_gyro_y.mean" "mean_body_gyro_z.mean" "mean_total_acc_x.mean" "mean_total_acc_y.mean" "mean_total_acc_z.mean"
"Walking Downstairs" 29 -0.000297012918126693 0.000990652389217774 -0.00125734311723784 0.000279634932058269 -0.000823979497039388 -0.000146716821513672 0.965734000732422 -0.196581821640625 -0.0163610945166016
"Walking Downstairs" 30 0.00104065987636169 -0.00047034101797253 -0.00197195250890045 0.00610720333206401 -0.000264576780720766 -0.0142680492504398 0.919937351965726 -0.376451392373362 -0.251566352217046
"Walking Upstairs" 1 -0.000834898921163945 -0.00193033643379127 -0.00230245761473202 -0.0073938272101418 -0.000439498309564564 0.00444729559077948 0.959982209596108 -0.195359950734699 0.0699509444973467
"Walking Upstairs" 2 -0.00154712060949023 -0.000735933956932617 0.000716606436927832 -0.0203601757192187 0.00849071089226823 -0.00214417856625391 0.998645551416016 -0.192495742926283 -0.0555704965656693
"Walking Upstairs" 3 -0.00597023724584568 0.00102519241292293 0.00139052165880339 0.00166683086871425 -0.0237176677395164 0.022441948097987 0.495237384871954 0.243742556342809 0.397267905564251
"Walking Upstairs" 4 0.00100897007435397 0.000244807266757812 0.000618260544296755 -0.00857558709324069 -0.00282713508900541 -0.00270809295873197 0.979299333488582 -0.123200264823932 -0.204643006531505
"Walking Upstairs" 5 -0.000671372468196476 -0.00368547804277194 -0.00355095441723903 -0.00887646049823138 0.00151981077510539 0.00946675207256317 0.301658480519441 -0.0174055822060539 -0.0774799053303358
"Walking Upstairs" 6 0.00140233104153339 0.000322789050753676 -0.00131483887353401 -0.023452449597212 0.0082590985628799 0.00814651187948223 0.981041750375306 -0.0714899026080116 0.0138881951219393
"Walking Upstairs" 7 -0.000416269315811887 0.000564968094738051 0.000559053769730392 -0.0301191570878287 0.0100014083390196 -0.00236640947660815 0.858735251254596 -0.0478468012826287 -0.00269020738820466
"Walking Upstairs" 8 0.000750931085353087 0.00157196307233392 -0.00102074545469306 0.00130247093212043 0.00341636841271799 0.00468419979732355 0.785670892740091 0.337718233894569 0.187714396461509
"Walking Upstairs" 9 -0.00766848736301371 -0.0228487265763394 0.0105707515418087 -0.0280772389636558 0.00192514230109455 -0.0107923697413286 0.657013233738042 0.240069508681633 0.220702479914222
"Walking Upstairs" 10 -0.00108322375472207 -0.00176644732721177 -0.000362025519850399 0.0617091735872615 -0.0162282454219382 -0.00498012847676031 0.784959533211436 0.0495807693977394 0.158957659638886
"Walking Upstairs" 11 -0.000133916893214844 0.000161245186639178 6.67236242870371e-05 -0.027637764185735 0.0123264323871788 0.00494322822574074 0.985115490422454 -0.221669386697917 -0.146443224656771
"Walking Upstairs" 12 -0.000501342198031851 -0.000146191017172566 0.000908093991489333 -0.000139056081642728 -0.00719174118346214 0.0186150727693369 0.412558569522236 0.551408506929086 0.474576777602666
"Walking Upstairs" 13 -0.00114754881653432 0.00144538911205185 -0.000666066368112216 -0.00670699334521903 0.00101822342154886 0.00357118188500795 0.976664886505682 -0.163321389552983 -0.110943932493878
"Walking Upstairs" 14 -0.00104190107138021 -0.00121345288655527 -0.00283092145945312 -0.00162054227708333 0.00447035116100984 -0.00909445012715567 0.953103563266782 -0.323148500563788 -0.0913352032058883
"Walking Upstairs" 15 0.000601303227308919 -0.00177537549689004 -0.00168232962232422 -0.0259820224058561 0.00415876938058268 0.00214110633871468 0.798484879801432 0.121081477750648 0.0524051062955501
"Walking Upstairs" 16 -0.000232713803424939 -0.000171063159004289 -0.00155743236231265 -0.00322039429799326 -0.00259525400875153 -0.00154037303941942 0.949705148161765 -0.25578898703462 -0.0332372145661703
"Walking Upstairs" 17 0.00155420421188721 0.000100228888404948 -0.00227250502501706 -0.0523644677104492 0.0111889880393978 0.00567296347996094 1.00192614262695 -0.226234039571322 -0.123114812684185
"Walking Upstairs" 18 0.000814275973471174 -0.002905547713125 -0.00284096869044855 -0.121311377089903 0.0412858696617201 0.0196463198292295 0.979129899326509 -0.249606062012465 -0.170198305731276
"Walking Upstairs" 19 0.00134959189585117 -0.00376982744161758 0.00024573585984375 0.103287543302209 -0.0115440474247773 -0.0127733305146445 1.00841251876953 -0.19131934019166 0.0456493861200672
"Walking Upstairs" 20 -0.00139312528900582 -0.00615062492923254 -0.00168106234098652 0.131591893154971 -0.0356314793935202 0.00319234709690564 0.993303934160539 -0.200280992043827 0.0414196616401838
"Walking Upstairs" 21 -0.00416734808269847 0.00185067480443418 -0.00350942039489545 0.0148386390752876 -0.018506397723763 0.0232699447769304 0.728534871575266 0.169306572746736 -0.126333819693816
"Walking Upstairs" 22 0.000411190715768229 -0.00372766494997396 0.000721166432738095 0.0858758448435231 -0.0340444245976004 -0.00322903946328125 1.00385098984375 -0.205231446131657 -0.00446746674489211
"Walking Upstairs" 23 -0.00121527609445466 0.00025574110694424 -0.0024271940277477 0.0292612171925009 -0.00265991591534611 -0.0116584797422025 0.838696665382966 0.194297946942417 0.0521171794734988
"Walking Upstairs" 24 -0.0011486063021054 -0.0036909585082786 -0.00269237892371557 -0.0117110678759719 0.00731997823402278 0.00157041796953125 1.00001782869439 -0.175535687132191 -0.0103490554255694
"Walking Upstairs" 25 -4.43160922887017e-05 -0.00276411892149543 0.00209800648412671 0.0434351054043582 -0.00615702549816346 -0.0251099615779206 0.755233639098558 -0.118115138671127 -0.197340032232332
"Walking Upstairs" 26 0.00108632533797614 0.00285240037825159 0.0066418048106215 0.00819897289058259 -0.000367317821213637 -0.00252482828190963 1.00478077622159 -0.138601033206364 -0.0588467876316051
"Walking Upstairs" 27 9.2374680487117e-05 0.00160169659365165 0.000314140951395833 -0.00177221144675407 -0.00546831997465319 0.000152224824882966 0.990093524647672 -0.0230099390439338 -0.0774676133026961
"Walking Upstairs" 28 -0.00117805212431235 0.0031262046850216 -0.000416754273604013 0.00335536324835616 0.00175247743872595 0.0114761707479758 0.727502929090074 0.307467526894914 0.352143164749084
"Walking Upstairs" 29 -1.94579563620855e-05 0.0002139517167103 -0.000241787248446955 0.00749501940340115 0.0147445011486055 0.00143113497772063 0.83657266278699 0.133951169462532 0.0989399161830357
"Walking Upstairs" 30 -0.000391251944889183 -0.000421710545545913 -0.000987267924832332 0.00305127572421034 -0.00114499242694856 0.00628850653708678 0.974994689206731 -0.242054286128606 -0.0594310380637019
